kernel,source,source_token,pipeline_status,linalg_ops,residual_loops,current_match,current_match_scope,remaining_linalg_after_match,remaining_loops_after_match,semantic_family,candidate_library,candidate_api,availability,coverage_scope,rationale,evidence_url,implementation_form,current_implementation_class,current_implementation_detail,counts_as_library_reuse,local_backend_status,compiler_gap
aten_batch_norm_cpu_entry,aten/src/ATen/native/Normalization.cpp,batch_norm_cpu,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_reduction_formula,cuDNN,pointwise and reduction operation graph,FULL_GENERIC_API,whole,the complete formula can be assembled from documented cuDNN graph nodes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_batch_norm_stats_cpu,aten/src/ATen/native/Normalization.cpp,batch_norm_cpu_update_stats_template,pass,2,1,,NONE,2,1,normalization,cuDNN,NormalizationForward/Backward graph,FULL_GENERIC_API,whole,cuDNN normalization and graph pointwise/reduction nodes cover the operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_batch_norm_transform_cpu,aten/src/ATen/native/Normalization.cpp,batch_norm_cpu_transform_input_template,pass,1,0,cudnnBatchNormalizationForwardInference,COMPLETE_REWRITE_CANDIDATE,0,0,normalization,cuDNN,NormalizationForward/Backward graph,FULL_GENERIC_API,whole,cuDNN normalization and graph pointwise/reduction nodes cover the operation,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_bernoulli_scalar_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,bernoulli_scalar_kernel,pass,1,0,,NONE,1,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_bernoulli_tensor_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,bernoulli_tensor_kernel,pass,1,0,,NONE,1,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_bessel_j0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,bessel_j0_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_bessel_j1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,bessel_j1_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_bessel_y0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,bessel_y0_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_bessel_y1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,bessel_y1_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_bf16_dot_cpu,aten/src/ATen/native/cpu/ReducedPrecisionFloatGemvFastPathKernel.cpp,bf16_dot,pass,1,0,cublasSdot_memref,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_bf16_gemv_trans_cpu,aten/src/ATen/native/cpu/ReducedPrecisionFloatGemvFastPathKernel.cpp,bf16_gemv_trans,pass,2,0,cublasSgemvTZero_memref,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_bilinear_cpu,aten/src/ATen/native/Linear.cpp,bilinear,pass,2,0,cutensornetNetwork_f32_n3_aten,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_contraction,cuTensorNet,cutensornetCreateNetworkDescriptor/ContractionOptimizer,FULL_GENERIC_API,whole,three-input Einstein network; a single binary cuTENSOR contraction is insufficient,,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_binary_cross_entropy,aten/src/ATen/native/Loss.cpp,binary_cross_entropy,pass,1,0,cudnnBinaryCrossEntropyMean_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,cross_product,cuDNN,MUL/SUB pointwise operation graph,FULL_GENERIC_API,whole,a 3-vector cross product is six multiplies and three subtracts in one operation graph,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_binary_search_strided_rightmost_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,binary_search_strided_rightmost,pass,0,2,,NONE,0,2,search,CUB,DeviceRadixSort building block,PARTIAL_API,sort_stage,CUB has ordering primitives but no direct vectorized binary-search call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_bincount_cpu,aten/src/ATen/native/SummaryOps.cpp,_bincount_cpu_template,pass,1,1,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,1,weighted_bincount,CUB,DeviceRadixSort plus DeviceReduceByKey plus dense scatter,PARTIAL_API,multi_stage,this fixture accumulates floating weights by runtime integer key; DeviceHistogram only counts samples and is not a weighted histogram,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_binomial_transform_cpu,aten/src/ATen/native/Distributions.cpp,_s_binomial_cpu,pass,0,2,,NONE,0,2,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_bitwise_and_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_and_kernel,pass,1,0,,NONE,1,0,integer_pointwise,NPP,signal logical/shift API,FULL_FIXED_API,whole,NPP exposes fixed integer logical and constant-shift signal routines,https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_bitwise_not_i32,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,bitwise_not_kernel,pass,1,0,,NONE,1,0,integer_pointwise,NPP,signal logical/shift API,FULL_FIXED_API,whole,NPP exposes fixed integer logical and constant-shift signal routines,https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_bitwise_or_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_or_kernel,pass,1,0,,NONE,1,0,integer_pointwise,NPP,signal logical/shift API,FULL_FIXED_API,whole,NPP exposes fixed integer logical and constant-shift signal routines,https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_bitwise_xor_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_xor_kernel,pass,1,0,,NONE,1,0,integer_pointwise,NPP,signal logical/shift API,FULL_FIXED_API,whole,NPP exposes fixed integer logical and constant-shift signal routines,https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_blas_axpy_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,cpublas_axpy_impl,pass,1,0,cublasSaxpby,COMPLETE_REWRITE_CANDIDATE,0,0,dense_vector_update,cuBLAS,cublasAxpy/cublasScal/cublasGemv,FULL_FIXED_API,whole,the extracted loop is a standard BLAS vector update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_blas_copy_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,cpublas_copy_impl,pass,1,0,cudaCopy1D_f32_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpy*/cudaMemset,FULL_GENERIC_API,whole,contiguous copies are fixed runtime calls; structured concatenation needs multiple copies,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_blas_dot_naive_cpu,aten/src/ATen/native/BlasKernel.cpp,dot_naive,pass,1,0,cublasSdot,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_blas_gemv_generic_cpu,aten/src/ATen/native/BlasKernel.cpp,gemv,pass,2,0,"cublasSgemv,memset_zero_1D_f32",COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,LIBRARY_API_COMPOSITION,public vendor API or vendor operation graph; CUDA copy or memset runtime primitive,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_blas_scale_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,scale_,pass,1,0,cublasSscal,COMPLETE_REWRITE_CANDIDATE,0,0,dense_vector_update,cuBLAS,cublasAxpy/cublasScal/cublasGemv,FULL_FIXED_API,whole,the extracted loop is a standard BLAS vector update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_blas_sum_cpu,aten/src/ATen/native/cpu/BlasKernel.cpp,sum,pass,1,0,cudnnReduceSum_f32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_block_diag_cpu,aten/src/ATen/native/TensorShape.cpp,block_diag,pass,2,0,"cutensorPermute_f32_r3_tensor,memset_zero_2D_f32",COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpy*/cudaMemset,FULL_GENERIC_API,whole,contiguous copies are fixed runtime calls; structured concatenation needs multiple copies,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,LIBRARY_API_COMPOSITION,public vendor API or vendor operation graph; CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_bmm,aten/src/ATen/native/LinearAlgebra.cpp,bmm,pass,2,0,cublasSgemm_strided_batched_nn_zero,COMPLETE_REWRITE_CANDIDATE,0,0,dense_linear_algebra,cuBLAS,cuBLAS Level-1/2/3 or cuBLASLt Matmul,FULL_FIXED_API,whole,standard vector/matrix product or update,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_cartesian_prod_cpu,aten/src/ATen/native/Itertools.cpp,cartesian_prod,pass,2,0,"cublasBroadcastAxis0_f32,cublasBroadcastAxis1_f32",COMPLETE_REWRITE_CANDIDATE,0,0,tensor_broadcast,cuBLAS,SGER outer products with vectors of ones,FULL_GENERIC_API,whole,the two outputs broadcast each input across the Cartesian grid,https://docs.nvidia.com/cuda/cublas/,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_cat_serial_cpu,aten/src/ATen/native/cpu/CatKernel.cpp,cat_serial_kernel,pass,2,0,cudaCopy2D_f32_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpy*/cudaMemset,FULL_GENERIC_API,whole,contiguous copies are fixed runtime calls; structured concatenation needs multiple copies,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_cat_sparse_cpu,aten/src/ATen/native/TensorShape.cpp,cat_sparse_impl,pass,2,0,cutensorPermute_f32_r2_tensor,PARTIAL_STAGE_ONLY,1,0,sparse_indexed_elementwise,cuSPARSE,SpVec/SpMat plus generic operation,PARTIAL_API,stage,"descriptor/storage handling exists, but arbitrary indexed elementwise semantics need composition",https://docs.nvidia.com/cuda/cusparse/,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_cauchy_cpu,aten/src/ATen/native/cpu/DistributionKernels.cpp,cauchy_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_cdist_backward_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,cdist_backward_kernel_impl,pass,3,2,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,2,2,distance,cuTENSOR,contraction/reduction plus pointwise graph,PARTIAL_API,stages,dot/reduction stages exist but distance requires composition and indexing,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_cdist_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,cdist_kernel_impl,pass,3,1,cutensorUnary_sqrt_f32,PARTIAL_STAGE_ONLY,0,1,distance,cuTENSOR,contraction/reduction plus pointwise graph,PARTIAL_API,stages,dot/reduction stages exist but distance requires composition and indexing,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_ceil,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,ceil_kernel,pass,1,0,cutensorUnary_ceil_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_channel_shuffle,aten/src/ATen/native/ChanelShuffle.cpp,channel_shuffle,pass,1,0,cutensorPermute_f32_r5_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_permutation,cuTENSOR,cutensorPermute,FULL_GENERIC_API,whole,mode permutation/broadcast covers regular affine layouts,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_channel_shuffle_cpu,aten/src/ATen/native/cpu/ChannelShuffleKernel.cpp,channel_shuffle_kernel_impl,pass,1,0,cutensorPermute_f32_r4_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_permutation,cuTENSOR,cutensorPermute,FULL_GENERIC_API,whole,mode permutation/broadcast covers regular affine layouts,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_chebyshev_polynomial_t,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_t_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_chebyshev_polynomial_u,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_u_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_chebyshev_polynomial_v,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_v_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_chebyshev_polynomial_w,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_w_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_circular_pad_cpu,aten/src/ATen/native/PadNd.cpp,_pad_circular_symint,pass,1,0,,NONE,1,0,padding,NPP,copy-border/image geometry primitives,PARTIAL_API,mode_dependent,constant/image borders exist; circular/reflection and arbitrary rank need composition,https://docs.nvidia.com/cuda/npp/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_clamp,aten/src/ATen/native/TensorCompare.cpp,clamp,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_clamp_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,clamp_kernel_impl,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_clamp_max_scalar_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,clamp_max_scalar_kernel_impl,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_clamp_min_scalar_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,clamp_min_scalar_kernel_impl,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_clamp_scalar_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,clamp_scalar_kernel_impl,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
