kernel,upstream_source,upstream_token,benchmark_api,native_cuda_source,native_cuda_token,native_cuda_provenance,comparability,legal_ratio,semantic_note,shape,adjudication_source,dtype,shape_selection,shape_selection_note,gpu_status,cpu_status,cpu_orin_status,timing_scope
aten_polar_scalarized,aten/src/ATen/native/cpu/ComplexKernel.cpp,polar_kernel,torch.polar,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,LAYOUT_OR_STORAGE_PROXY,no,"recipe measures related dense/complex value arithmetic but layout, materialization, or container semantics differ",N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_pow,aten/src/ATen/native/cpu/PowKernel.cpp,pow_tensor_tensor_kernel,torch.pow,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,cuDNN POW pointwise node,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_pow_tensor_scalar,aten/src/ATen/native/cpu/PowKernel.cpp,pow_tensor_scalar_kernel,"torch.pow(Tensor, Scalar)",,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_prod,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,prod_kernel,torch.prod,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_quant_col_offsets_cpu,aten/src/ATen/native/QuantizedLinear.cpp,CalcColOffsetsTranspose,torch.None,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,K=1048576_N=48,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full signed-int8 column reduction and zero-point offset via CUB,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_reciprocal,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,reciprocal_kernel,torch.reciprocal,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_relu,aten/src/ATen/native/Activation.cpp,relu,torch.relu,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_renorm_scale_factor,aten/src/ATen/native/cpu/RenormKernel.cpp,renorm_scale_factor_impl,torch.renorm_scale_factor,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe hardcodes maxnorm 1; fixture uses 0.5,N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_repeat_compute_cpu,aten/src/ATen/native/Repeat.cpp,compute_cpu,torch.repeat_compute,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",N=8192_R=512,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_repeat_tensor_shape_cpu,aten/src/ATen/native/TensorShape.cpp,repeat,torch.repeat_tensor_shape,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"audited complete operation: shape, dtype, outputs, layout, and fixed parameters align",N=8192_R=512,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_rms_norm,aten/src/ATen/native/layer_norm.cpp,rms_norm_composite,torch.nn.functional.rms_norm,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_round,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,round_kernel,torch.round,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,C roundf ties away from zero; torch.round ties to even,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,round expanded to compare/select/floor/ceil,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_round_decimals,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,round_decimals_kernel,torch.round,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe is plain round; fixture computes round(x*0.5)/0.5,N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_rsqrt,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,rsqrt_kernel,torch.rsqrt,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full graph,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sampled_addmm_sparse_csr_cpu,aten/src/ATen/native/cpu/SampledAddmmKernel.cpp,sampled_addmm_sparse_csr_kernel,torch.sparse.sampled_addmm,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",R=4096_K=512_C=4096_NNZ=262144_N=262144,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full CSR sampled dense product via cuSPARSE SDDMM,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_shrink_backward,aten/src/ATen/native/cpu/Activation.cpp,shrink_backward_kernel,torch.shrink,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe lambda 0.5 differs from fixture 0.35,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,compound predicate through two numeric masks,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sigmoid,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,sigmoid_kernel,torch.sigmoid,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sigmoid_backward,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,sigmoid_backward_kernel,torch.ops.aten.sigmoid_backward,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full graph,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_silu,aten/src/ATen/native/Activation.cpp,silu,torch.silu,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_silu_backward,aten/src/ATen/native/cpu/Activation.cpp,silu_backward_kernel,torch.ops.aten.silu_backward,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_silu_cpu,aten/src/ATen/native/cpu/Activation.cpp,silu_kernel,torch.silu,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sin,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,sin_kernel,torch.sin,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sinh,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,sinh_kernel,torch.sinh,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_slow_conv3d_backward_input_cpu,aten/src/ATen/native/ConvolutionMM3d.cpp,slow_conv3d_backward_out_cpu_template,torch.slow_conv3d_backward_input,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,C=8_O=16_D=32_H=32_W=32_K=3,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full slow-conv3d input gradient through cuDNN backward-data,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_slow_conv3d_backward_weight_cpu,aten/src/ATen/native/ConvolutionMM3d.cpp,slow_conv3d_backward_parameters_out_cpu_template,torch.slow_conv3d_backward_weight,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,C=8_O=16_D=32_H=32_W=32_K=3,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full slow-conv3d filter gradient through cuDNN backward-filter,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_slow_conv3d_forward_cpu,aten/src/ATen/native/ConvolutionMM3d.cpp,slow_conv3d_forward_out_cpu,torch.slow_conv3d,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,C=14_D=55_H=62_K=21_O=21_W=68,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_smooth_l1_backward,aten/src/ATen/native/cpu/PointwiseOpsKernel.cpp,smooth_l1_backward_cpu_kernel,torch.smooth_l1,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe uses elementwise grad and beta=1; fixture uses scalar norm and beta=0.6,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,piecewise smooth-L1 derivative graph,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_smooth_l1_elementwise,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,smooth_l1_kernel,torch.smooth_l1,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe beta 1 differs from fixture 0.6,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,piecewise smooth-L1 loss graph,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_softmax,aten/src/ATen/native/cpu/SoftMaxKernel.cpp,softmax,torch.softmax,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_softplus,aten/src/ATen/native/cpu/Activation.cpp,softplus_kernel,torch.softplus,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=8388608,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full thresholded softplus through a cached cuDNN pointwise graph,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_softplus_backward,aten/src/ATen/native/cpu/Activation.cpp,softplus_backward_kernel,torch.softplus,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,softplus derivative and threshold mask graph,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_softshrink,aten/src/ATen/native/cpu/Activation.cpp,softshrink_kernel,torch.softshrink,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe lambda 0.5 differs from fixture 0.35,N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,nested ordered-select graph,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sort_cpu,aten/src/ATen/native/cpu/SortingKernel.cpp,sort_kernel,torch.sort,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",K=4095_R=1024,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_add_values_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,add_out_sparse_contiguous,torch.add(alpha=0.75),,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,INTERNAL_STAGE_OR_DENSE_MATH_PROXY,no,"times equivalent dense/value arithmetic, not full sparse or nested-tensor dispatch/storage semantics",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_addmm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,s_addmm_out_sparse_dense_worker,"torch.sparse.mm(COO, dense)",,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",R=64_C=4096_N=4096,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full Linalg-fill plus structured-loop COO SpMM via cuSPARSE,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_addmv_bsr_cpu,aten/src/ATen/native/sparse/SparseBlasImpl.cpp,addmv_sparse_bsr,torch.sparse_addmv_bsr,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe constructs CSR rather than block-sparse BSR,R=4096_C=4096_BR=4_BC=4_N=262144,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full structured-loop square-BSR SpMV via cuSPARSE SpMM,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_addmv_csr_cpu,aten/src/ATen/native/sparse/SparseBlasImpl.cpp,addmv_sparse_csr,torch.sparse_addmv_csr,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe omits the addend/full addmv contract,R=65536_C=65536_N=4194304,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full structured-loop CSR SpMV via cuSPARSE,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_bmm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,bmm_out_sparse_cpu,torch.sparse_bmm,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,B=37_K=375_M=300_N=225,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_sparse_coo_softmax_backward_cpu,aten/src/ATen/native/sparse/SoftMax.cpp,cpu_sparse_coo_softmax_backward,torch.ops.aten._sparse_softmax_backward_data,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",R=524288_K=8,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,partial graph epilogue,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_coo_to_csr_cpu,aten/src/ATen/native/SparseTensorUtils.cpp,coo_to_csr,torch.None,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,N=4194304_R=65536,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full COO-to-CSR index conversion via cuSPARSE,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_sparse_csr_addmm_cpu,aten/src/ATen/native/sparse/SparseCsrTensorMath.cpp,addmm_out_sparse_csr_native_cpu,"torch.sparse.mm(CSR, dense)",,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",R=65536_K=65536_C=64_N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full structured-loop CSR SpMM via cuSPARSE,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_csr_reduce_all_cpu,aten/src/ATen/native/sparse/SparseCsrTensorMath.cpp,reduce_sparse_csr_dim01_cpu_template,torch.sum,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,INTERNAL_STAGE_OR_DENSE_MATH_PROXY,no,"times equivalent dense/value arithmetic, not full sparse or nested-tensor dispatch/storage semantics",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_intersection_apply_cpu,aten/src/ATen/native/sparse/SparseBinaryOpIntersectionKernel.cpp,apply,torch.sparse_intersection_apply,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,LAYOUT_OR_STORAGE_PROXY,no,"recipe measures related dense/complex value arithmetic but layout, materialization, or container semantics differ",N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_intersection_launch_cpu,aten/src/ATen/native/sparse/SparseBinaryOpIntersectionKernel.cpp,launch,torch.sparse_intersection_launch,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,LAYOUT_OR_STORAGE_PROXY,no,"recipe measures related dense/complex value arithmetic but layout, materialization, or container semantics differ",N=4194304,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_matmul_cpu,aten/src/ATen/native/sparse/SparseMatMul.cpp,_csr_matmult,torch.None,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,C=2047_N=16380_R=2047,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_sparse_matmul_csr_to_coo_cpu,aten/src/ATen/native/sparse/SparseMatMul.cpp,csr_to_coo,torch.None,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,NO_EXECUTABLE_NATIVE_BASELINE,no,no successful native CUDA recipe/timing; an operation adapter must be implemented and audited,N=4194304_R=65536,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full CSR-to-COO row-index conversion via cuSPARSE,MISSING,MISSING,SKIP,best_of_20_synchronized_wall; warmup=5
aten_sparse_mul_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,mul_out_sparse_cpu,torch.mul,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,INTERNAL_STAGE_OR_DENSE_MATH_PROXY,no,"times equivalent dense/value arithmetic, not full sparse or nested-tensor dispatch/storage semantics",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_norm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,norm_sparse,torch.sparse_norm,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,LAYOUT_OR_STORAGE_PROXY,no,"recipe measures related dense/complex value arithmetic but layout, materialization, or container semantics differ",N=2097152,native_fixture_adjudication.csv,f32,EXPLICIT_STRUCTURED_SHAPE,full Euclidean norm through cuBLAS Snrm2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_sparse_sum_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,_sparse_sum,torch.sum,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,INTERNAL_STAGE_OR_DENSE_MATH_PROXY,no,"times equivalent dense/value arithmetic, not full sparse or nested-tensor dispatch/storage semantics",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_split_copy_cpu,aten/src/ATen/native/TensorShape.cpp,split_copy_Tensor_out,torch.split_copy,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304_S=4,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full contiguous split-copy reshape,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sqrt,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,sqrt_kernel,torch.sqrt,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_square,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,square_kernel,torch.square,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,EXACT_ATEN_OPERATION,yes,"shape, dtype, output materialization, and operation semantics aligned",N=4194304,built_in_provenance_rule,f32,EXPLICIT_STRUCTURED_SHAPE,full graph,PASS,PASS,PASS,best_of_20_synchronized_wall; warmup=5
aten_sspaddmm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,_sspaddmm_out_cpu,torch.sspaddmm,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe is CSR SpMV; fixture is COO sparse by dense-matrix,C=1774_K=2365_N=18917_R=2365,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
aten_stack_serial_cpu,aten/src/ATen/native/cpu/StackKernel.cpp,stack_serial_kernel,torch.stack_serial,,,MEASURED_CUDA_DISPATCH_SOURCE_NOT_PINNED,CURRENT_RECIPE_NOT_EQUIVALENT,no,recipe stacks vectors; fixture transposes and stacks matrices,K=405_R=203_T=51,native_fixture_adjudication.csv,f32,AUTO_SCALE_LARGEST_ARRAY_APPROX_4194304,uniformly scale extracted dimensions; preserve ratios; minimum dimension 2,PASS,MISSING,PASS,best_of_20_synchronized_wall; warmup=5
